content_id,product_ids,lengths
fdeb,"['0e23', '01c8', 'b7db', 'fd27', '5892']",5
fded,['b7db'],1
fdf6,"['5047', '504a', '4fd5']",3
fdf7,['e096'],1
fdfd,['0cb2'],1
fe01,['0166'],1
fe05,"['b0fd', '9640']",2
fe0f,"['4fc9', '503e', '504a', '5056']",4
fe1f,"['f51f', '6091']",2
fe26,['336a'],1
fe30,"['0160', '06e3']",2
fe33,['c539'],1
fe35,['88cd'],1
fe3c,"['5050', '5047', '504a']",3
fe3e,['e45e'],1
fe41,"['9001', '570e']",2
fe43,['b7db'],1
fe44,['6091'],1
fe47,"['76e2', 'b079', '8fe6']",3
fe52,['5047'],1
fe54,['3352'],1
fe55,"['75a2', '3492', '648c']",3
fe5a,['5047'],1
fe61,"['e22e', '1cb6', 'e361']",3
fe6f,"['dfcc', '1e1a']",2
fe83,"['77e7', 'e932', '604d', '79ff', '4ef6', '58b9']",6
fe90,"['f165', 'c622']",2
fe91,"['e255', 'e212', '6065', '7a08']",4
fe96,"['60b1', '60ae', '88a4', '1198', '32e4']",5
fe98,"['35f4', 'c536', '1198']",3
fe9a,"['b926', '8b88', '1198', '504a']",4
fe9c,"['c5fb', '6e59', '5998', 'f2e4', 'e37a', '1288', 'c0d6', '35f4', 'f31b', 'f562', 'fea7', '3279', '6093', '6e7a']",14
fe9e,"['e22e', '5314', 'b877', 'b827', '312a', '3151', '31da', 'aa93', 'b8c5', 'e8ea']",10
fea0,"['b7e3', '04df']",2
fea1,"['3e64', '9b65', 'fd60']",3
fea6,['225f'],1
feab,['99a7'],1
fec4,['6053'],1
fec7,"['2194', '60ba']",2
fecb,"['63a9', '6391']",2
fed3,"['1e1a', '1e75']",2
ff28,"['c637', '3060']",2
ff32,"['0f4a', '0efc']",2
ff36,['f51f'],1
ff39,"['fe3a', '3f5f']",2
ff3d,"['99e9', '0438']",2
ff47,"['4fd5', '4fdb', '504a', '4ff3']",4
ff49,"['9b92', 'c291', 'bef5', '9b77', '6ec3', 'f30c', 'b7f2', 'f275', 'b90c', '11fd', '6474', '005e', '86eb', '6090', '7330', '1061', '2290', '335b', '9959']",19
ff4c,['fe71'],1
ff4d,"['11b3', '779f', '7703', '347c']",4
ff50,"['99fb', '9a3e']",2
ff53,"['4fdb', '4ff3', '5065']",3
ff56,"['76e2', 'b124', '7d6d']",3
ff5a,['99fb'],1
ff64,"['63eb', '101a', '100d', '9b6c', '11e3', '283c', '0f1f', '4c1e', '20a9', '748e', '7499', '4cbd', '105b', 'ef6f', '63a9', '2239', 'c883', '63bb']",18
ff67,['e470'],1
ff6b,['e3ac'],1
ff6d,['01a8'],1
ff70,"['5050', '4fdb', '504a']",3
ff72,"['c4ee', '1198', '8853']",3
ff76,['c4ee'],1
ff78,"['9ec5', '9ec2']",2
ff88,['9b04'],1
ff89,['c533'],1
ff91,"['4fe7', '4fd5', '4fc9']",3
ff93,['c4f1'],1
ff94,['9b04'],1
ff97,"['8919', '34c5']",2
ff98,['3891'],1
ff9b,"['4fd5', '504a', '5050']",3
ff9d,['3891'],1
ff9f,['9ee9'],1
ffae,['350f'],1
ffba,['9b01'],1
ffbc,['3503'],1
ffcc,['9ea1'],1
ffd5,"['4ecf', '4ec0']",2
ffd9,['c536'],1
ffde,"['4ec0', '4ed8']",2
ffe0,['3891'],1
ffea,['88e5'],1
ffeb,"['4ed8', '4ec0']",2
ffef,['9b01'],1
fff1,['88a4'],1
fff3,['c50c'],1
fff6,['fe71'],1
fff9,"['4ec0', '4ebd', '4ecf', '4ed8']",4
fffa,['c50c'],1
fffe,['06f8'],1
0002,['0cc3'],1
0004,['fe84'],1
000a,"['fd05', '84f4', 'fd27']",3
000c,['3891'],1
0016,"['4ecf', '4ebd', '4ed8', '4ec0']",4
0019,['f587'],1
001f,['3891'],1
0029,['c539'],1
0034,['00ec'],1
0037,['c539'],1
0044,['c539'],1
006f,['fe84'],1
0071,['1340'],1
007e,['14d5'],1
008d,['c554'],1
008f,['c554'],1
0095,['c539'],1
00b5,['0169'],1
00b7,['b7db'],1
00c4,['e3d6'],1
00c7,['c4f1'],1
00ca,"['c548', '1198', '01c8', '9f31', '6e5f']",5
00cd,['14d1'],1
00cf,"['4fc9', 'c05e', '2272', 'b7db', 'c548']",5
00d1,"['c60d', 'c607']",2
00d3,"['1162', '5532', 'c0c3']",3
00d9,"['0f98', '1198', 'b7db', '9a23', '98f4']",5
00da,['fd2b'],1
00e1,['9f1c'],1
00e2,"['bef5', 'b7db', '227b', '8896', '28a3']",5
00e5,"['64fd', '6562', '642e', '6452', '64c3']",5
00e7,"['9013', '9052', '9aeb', 'fe11']",4
00ed,"['e45a', '0163', '9a5d']",3
00f3,['c50c'],1
0102,"['5c30', '5c4f', '5c1a']",3
0105,"['211f', '7e4e', '60b1']",3
0139,"['5c3b', '5c25', '5c08', '658a']",4
0144,"['5c3b', '5c30', '5c25']",3
0147,"['5c65', '5c70', '5c91', '5cd4']",4
0156,['6667'],1
01b9,"['c1d1', '1192']",2
028c,['b90c'],1
088b,"['b7c5', 'b7d1']",2
088d,"['b884', '28d6', 'e189']",3
0891,"['2d9c', 'c150']",2
0893,"['f003', 'f006']",2
0895,['5c65'],1
0897,['7926'],1
0899,"['35eb', '11af']",2
089b,['ed71'],1
089d,"['105b', '5fee']",2
08f2,['1f63'],1
08fd,"['b7f2', '5844', 'b7db']",3
0927,['c536'],1
0949,['79fe'],1
0964,['3882'],1
09c4,['66f5'],1
0a78,['2067'],1
0b74,['24e2'],1
0b7b,['1f48'],1
0ba4,"['22ad', '68b2', 'f562', '01cb', '59a7', 'c554', '6fac', '6b23']",8
0bdd,"['c1d1', 'bfa6', '88d5']",3
0c2c,['c1e4'],1
1071,['55e2'],1
10e1,['b90c'],1
10e3,"['20a9', '9b6c', '11e3', '283c', 'f562', '68b2', '6b23', '59a7', 'c554', '6fac', '22ad', '0f1f', '748e', '01cb', '4c1e', '7499', '9b50']",17
1db0,"['9b6c', '11e3', '283c', '0f1f', '4c1e', '20a9', '748e', '7499', '6b23', '6fac', 'c554', '59a7', '01cb', 'f562', '68b2', '22ad']",16
1df8,"['58c8', '5ffd', '28a9', '7926', '6d0c']",5
1e6a,"['1ffb', '1fec']",2
1e81,['01a8'],1
1e8d,"['28e7', '4f29']",2
1e8f,"['0fbc', 'f727']",2
1e92,"['6e4d', 'b7db', '3e78', '0fbc', '3e64', '6770', '28e7', '377c', '9b65', 'bf30', 'c16d', '01c8', '9fc9', 'b8ab']",14
1e94,['8f71'],1
1e9f,"['c1fa', '768a']",2
1ea4,['b884'],1
1ea8,['d7cd'],1
1ee1,['79fe'],1
1ee5,"['9ade', 'e345', '06fb']",3
1ee7,['79fe'],1
1eea,['390a'],1
1eed,['e4a9'],1
1eef,"['63dc', '64ce', '6452', '646f']",4
1ef1,['e4a9'],1
1ef3,['390a'],1
1ef7,['390a'],1
1efa,['1211'],1
1efc,['390a'],1
1efe,['390a'],1
1f00,['79fe'],1
1f02,"['79fe', '390a', '3882']",3
1f07,['6440'],1
1f09,['646f'],1
9172,"['6b23', '6fac', 'c554', '59a7', '01cb', 'f562', '68b2', '22ad']",8
9173,['6474'],1
917f,['5f6c'],1
918f,['266c'],1
9191,"['8652', 'f450']",2
91b7,['f110'],1
91bc,['f165'],1
91c0,"['f1f6', 'f1b9']",2
91c5,"['f221', 'f156', 'f110', 'f24a', 'f11f']",5
91ce,['0343'],1
91d2,"['592b', '593a', '590d', '58fe', '5949']",5
91d6,"['30d0', '30ee', '30df', '310c', '30fd']",5
91d8,"['2f1c', '2f0d', '2ed1', '2ee0', '2fa3']",5
91e0,['f190'],1
91e8,['f165'],1
91fc,"['2da9', '2f94']",2
924a,"['f1d4', '906b', '2fd0']",3
927e,"['f1eb', '907a', 'f205']",3
9285,"['6032', '375f', 'bfa3', 'c622', '608a', '6090', 'aa93', '7499', '748e', '20a9', '4c1e', '0f1f', '283c', '11e3', '9b6c', '6b23', '6fac', 'c554', '59a7', '01cb', 'f562', '68b2', '22ad']",23
9288,"['f156', 'f165', '3033']",3
928e,"['e1fe', '9b77', '9b4a', 'b926', '60b1', 'b827', '60ae', 'c622', 'f0d7', 'f165', '35f4', 'f11f']",12
9290,"['f0e8', '3042', 'f165']",3
9293,['c4fa'],1
9295,['0458'],1
9298,['2ee0'],1
929a,"['8fd4', '7d78', 'f63a', '39e3', '7de6', '6427', '53d2', '52df', '79f1', 'b0f0', 'b0e3', 'b124', 'b0fd', 'be4d', 'e33f', 'e057', 'befc', 'aad4']",18
92a1,['efbd'],1
92a6,['ea80'],1
92a9,"['aac8', 'aad1', 'aa92']",3
92ab,['793c'],1
92ae,['14d5'],1
92b6,"['5330', '9a25', '63eb']",3
92bf,"['6213', '9528']",2
92c4,"['60cd', '0f7a', '793c', '5330', 'ea80', '6213', '61ba', '9528', '0f77', '3418', '10a3', '33a0', 'efbd', '639d', '63eb', '63d9', '9a25']",17
92c7,['2fdd'],1
92cf,['9f2b'],1
92d7,['3051'],1
92dc,"['1198', 'c4eb']",2
92e8,"['885b', '888a', '883a', '8875']",4
92ea,"['3051', 'f165']",2
92ed,"['b834', '6e89', '6e59']",3
92ef,['14d2'],1
92f1,"['c3d4', '98f4']",2
92f2,['f165'],1
92f6,"['3f2f', 'e957', '98f7']",3
9301,['354a'],1
930b,"['62d5', 'c0ad', 'bf30', 'c2d9', '6324', 'ea35']",6
930f,['3891'],1
9310,"['f0d7', 'f156', 'f165', 'f0f5', '2d48', 'f1b9']",6
9314,"['6b23', '6fac', 'c554', '59a7', 'f562', '01cb', '68b2', '22ad', '7499', '748e', '20a9', '4c1e', '0f1f', '9b6c']",14
9318,"['7499', '748e', '20a9', '4c1e', '0f1f', '283c', '11e3', '9b6c', 'aa93', '6090', '608a', 'c622', 'bfa3', '375f', '6032']",15
931a,['03e7'],1
9324,['2fdd'],1
932d,['3051'],1
932f,['c539'],1
9331,['2f1c'],1
9333,['3051'],1
9337,"['f165', '3051', '3024', 'ee09']",4
9342,"['0458', '6955', '9a23', '0e9e', '76f8', '7724', '5482', '0438', 'c000', '2292', '99e9', '99e0', '696a', '99bf', '1f6f', 'be32', 'e3a9']",17
934e,['e3c0'],1
9350,['1d13'],1
93bd,"['9b6c', '11e3', '283c', '0f1f', '4c1e', '20a9', '748e', '7499', '105b', 'ef6f', '63a9', '2239', 'c883', '63bb']",14
93ef,"['9b50', 'aa93', '6090', '608a', 'c622', '375f', '9b6c', '11e3', '283c', '0f1f', '4c1e', '20a9', '748e', '7499']",14
94b5,['bdef'],1
94c6,['bdef'],1
94de,['99ad'],1
94e5,"['357e', '30d8']",2
94eb,"['c449', '28b4']",2
94ef,['14d5'],1
94fa,['11e0'],1
94fd,['354a'],1
9503,['f0f5'],1
9514,['99a1'],1
9520,['c539'],1
9570,['3051'],1
9653,"['2fea', 'f221', 'f0d7']",3
9675,['887e'],1
96ae,"['fc1b', '900a', '4f29']",3
96c0,['14d1'],1
96c9,"['f0f5', 'f11f', '2f3a']",3
96e3,['9b91'],1
9701,"['1e68', 'c1c2']",2
9707,['c539'],1
9715,['2d48'],1
971d,"['c539', '6b9e']",2
9752,"['3042', '2fea', '306f', '2de1', '3015', '2ff7']",6
977e,"['c334', '9b3f']",2
97b3,"['4f3f', '5733', '58bf']",3
97b6,['e2d7'],1
97c2,"['b8c5', '2e3a']",2
97da,"['3098', 'f0f5', 'f0e8']",3
97dd,['2d48'],1
97e6,['f156'],1
97f9,"['68b2', '01cb', 'f562', '27b9', '6b23', '59a7', '22ad']",7
9800,['14d5'],1
9805,"['9b92', 'bfa6']",2
9806,['14d5'],1
980a,"['c680', '7e8f']",2
980c,['c50c'],1
980e,"['c680', '503e', 'd69d']",3
9832,"['45f5', 'c260', 'fdcd', '791b', '7410']",5
9838,['e0e1'],1
9848,['e0ab'],1
986b,"['9f29', 'ff6d']",2
988b,['35dc'],1
988f,"['6dd8', 'fd05', '1d49', '9edd']",4
9892,['c500'],1
9898,"['b7db', '6e56', '01a8', '9ee9']",4
9899,['d7d0'],1
989d,"['e973', 'd600', '0d9c', 'fdcd']",4
989f,"['c260', '8b88']",2
98a8,"['11e3', '9b6c', '283c', '0f1f', '20a9', '748e', '7499', '4c1e', '6032', '375f', 'bfa3', 'c622', '608a', '6090', 'aa93']",15
98ad,"['0483', '7669', 'aa93', '375f', 'bfa3', '6032', '6090']",7
98b0,['10a3'],1
98b7,['14d5'],1
98ba,"['025e', 'c2ad']",2
98bc,['35eb'],1
98bd,"['96ab', 'c2ad', '9bb1', '7015', '7861', 'b7db', '9b6c', '11e3', '20a9', '0f1f', '4c1e', '283c', '4cbd', '7499']",14
98c0,"['35eb', '34b0', '34aa', '3503']",4
98c1,"['f190', '124b', '4cbd', '7499', '9b6c']",5
98c7,"['9025', '3063']",2
98ca,"['117d', '6e5f', '8b88']",3
98cf,"['1e68', '4c1e', '20a9', '9b6c', '283c', '11e3']",6
98ed,['3ec1'],1
98f5,['8875'],1
98f9,"['fac3', '6cb2', '2281', '9fd8']",4
9920,['6053'],1
9942,"['6b23', '9b6c', '11e3', '283c', '0f1f', '4c1e', '20a9', '748e', '7499', '6fac', 'c554', '59a7', '01cb', 'f562', '68b2', '22ad']",16
996b,"['ffdc', '11e3', '20a9', '283c', '9b6c', 'b85d', 'b86a', 'b884', '0f1f', '748e', 'e8d0', '4c1e', 'b8df', '7499', '105b', '9b42', '793c', '1379', '1386', '1393', '13ad', '9b50', 'b7f2', '120a', '7e82', '7e9c']",26
99dc,"['24e8', '6096', '6090', '609f', '60ae', '80b8', '80bc']",7
99e5,['283c'],1
9a37,"['23a2', '9839', '8962', '6e62', '9b6c', '11e3', '283c', '0f1f', '4c1e', '20a9', '748e', '7499', 'aa93', '6090', '608a', 'c622', 'bfa3', '375f', '6032']",19
9a3d,['8939'],1
9a3e,"['9f31', 'b7db', '9903', '60b1']",4
9a42,"['4d1c', 'b7db', '9f31', '84f4']",4
9a47,"['6fac', 'e1dc', '9f5b', 'c554', '22ad', '59a7', '01cb', '7499', '748e']",9
9a49,"['1e68', '6032', '375f', 'bfa3', 'c622', '608a', '6090', 'aa93']",8
9a55,"['6b23', '6fac', 'c554', '59a7', '01cb', 'f562', '68b2', '22ad', '9b6c', '11e3', '283c', '0f1f', '4c1e', '20a9', '748e', '7499']",16
9a60,"['9b01', '9b10']",2
9a72,"['6692', '9b01', '9b0a', '9b0d']",4
9a7d,"['f3e5', 'f3e2']",2
9a7f,"['9b6c', '0f1f', '11e3', '20a9', '4c1e']",5
9a82,"['6b23', '68b2', 'f562', 'c554', '6fac']",5
9a85,"['f3e2', 'f3e5']",2
9a94,"['f3e5', 'f3e2']",2
9a9e,"['6e05', '6c37', '6dcf', '6ab7', '6b20', '6c28', '6ae7']",7
9aa8,"['63a0', '3ec1', 'c0ee', 'c221']",4
9ab1,"['27c7', '9b0d']",2
9ac0,"['6692', '668f']",2
9ace,"['f3e5', 'f3e2']",2
9ad3,"['9b0a', '9b10', '9b01']",3
9ad5,"['6dab', '65e1', 'c509', '6ca6', '6d30', '9f31', 'b7db', '11e0']",8
9adb,"['9b01', '9b0a']",2
9add,"['f3e5', 'f3e2']",2
9ae3,"['e1b6', '58bf', '0fe6', '2d66', '71f1']",5
9af6,['6692'],1
9b03,"['369f', '370c', '3671', '366b', '3655', '3658', '36a2', '3689', '368c', '369c', '3686', '3680', '367a']",13
9b09,"['f3e2', 'f3e5']",2
9b1b,['567b'],1
9b1d,['668f'],1
9b1e,['b884'],1
9b27,['3388'],1
9b29,"['f3e2', 'f3e5']",2
9b5c,['63eb'],1
9b73,"['f3e2', 'f3e5']",2
9b87,"['9b0a', '9b01']",2
9b91,"['f3e2', 'f3e5']",2
9c00,"['f3e2', 'f3e5', '27c7', '9b0a']",4
9c04,['668f'],1
9c9e,"['e36f', '04f5', '0fa6', '04ea', '283c', '11e3', '0f1f', '748e', '4cbd']",9
9cbe,"['b884', '9b6c', '13a0', '135e', '1379', '136c', '1393', '1386']",8
9ddd,['fe5f'],1
9dde,"['b850', 'b7db', '6e53', 'c637', 'b7e3', '3060', '20fb', 'b85d', 'b827', 'b891', '1f4c']",11
9de2,"['b7db', '608a', 'e3c0', 'b926', '60c9', '478f', '1379', 'f32f', 'f33a', '3051', '9b9d']",11
9de6,"['b7d2', '306f', '6e59', '9ed1', 'e1b6', '28b4', 'b90c', '35f1', '9eb3', 'aa93', '8b9a']",11
9dea,"['60bd', '9b42', '1370']",3
9def,"['10bb', 'f36a', '4768', 'e221', '0fca', '9bca', '478f']",7
9df8,['1da5'],1
9e1b,['6cc1'],1
9e2d,['f562'],1
2047,['6961'],1
b256,['8dd5'],1
b25d,['1ea9'],1
b25f,['9b6c'],1
b268,"['9bb1', 'e1fa', '7926', '6b26']",4
b272,"['748e', '7daf', '6d60', '8925', 'c4b1']",5
76ac,"['94db', '3f0d']",2
76ae,"['bf59', '966a']",2
76af,"['63eb', '0f4a', '0efc', 'fe3a', '024d', '9d2c', 'bff3', 'c255', '63d9', '33ef', 'e3c0', 'b884']",12
76b3,"['966a', 'ea4c', 'ea80', 'bf75']",4
76b7,"['b90c', '9b77', 'e1b6', 'b8b8', '20fb', '3060', 'f165', 'dfcc', '9def', '1e1a']",10
76bb,['bf67'],1
76ca,"['6984', 'e08a', 'e08d']",3
76fd,"['0ff3', '1000', '9b6c', '11e3', '283c', '7499', '4cbd', '748e', '20a9']",9
7777,"['f38b', '8865', '2272']",3
7797,"['c1d1', 'c0eb', '79f3', '79fc']",4
77cb,['29bd'],1
77e0,['741f'],1
77fb,"['1d1c', '1d49', '1d0d', '1cf8', '1d01', '6b26', '9b6c', '11e3', '283c', '0f1f', '4c1e', '20a9', '748e', '7499', '4cbd', 'aa93', '6090', '608a', 'c622', 'bfa3', '375f', '6032']",22
7806,"['78ae', '78b5', '72d2', '8e24', '8f29', '8f56', '8e51', '7806']",8
7acb,"['e0e1', '63cd']",2
7b1d,"['7051', '7045']",2
7b2d,['3db6'],1
7b3b,['ef8a'],1
7b3e,['efc0'],1
7b68,"['6609', '6497', 'c34a', '225c', '9d1a']",5
7bd5,"['e1b6', '02e6', 'c267', 'c3a3', '2d66', '2951', '8be6']",7
7c2d,"['63f7', '2f57']",2
7c41,['bf75'],1
7cb0,"['c119', 'e1fe', '6fa3', '6fa9', '6fb2']",5
7cba,['149b'],1
7cc0,['b850'],1
7cc8,"['e255', 'e212', '6091', '6dc3']",4
7d06,"['23fb', '23c1', '27b9', '9b9d', '1258', '8f9e', '2527', '28a9', 'e8d0', '239f', '2465', '252d']",12
7d1e,['9a10'],1
f3bc,"['7a68', '4d91', '9ee9', '6f22', '6d39', '7021', '1d40']",7
f437,"['668f', '6692']",2
f46f,['24c4'],1
f492,"['7bb5', '778d', 'bfe4']",3
f493,['e14a'],1
f496,"['c51f', 'f367', '9cb7', 'be4d', 'e164', '6eda', '856e', '9c20', '7be8', '5cd4', '0f0b', '105b', 'ef6f', '63a9', '2239', 'c883', '63bb']",17
f506,['c628'],1
f55f,"['65e7', '1192']",2
f586,"['bdf5', 'e1b6', '58e3', '9baa', '89de', '735a', '7552', '56b1']",8
dec8,"['beca', '3293', 'fbbb', '6e1d']",4
dee4,['1288'],1
df18,"['2f05', '2ebf']",2
df1c,"['2e85', '2da4']",2
df23,['2b97'],1
dfb7,"['119e', 'e9b0']",2
dfcd,"['2b01', '2912', '2b2e', '28c7', '2b3d']",5
dfd4,['315f'],1
dfd7,"['6fa0', '4fd5', '6e0e', '6d33']",4
dfdf,['2fce'],1
dfe2,['2ea3'],1
dfe7,"['2046', '2049', 'ef80']",3
e00e,['e0e1'],1
e010,['20fb'],1
e014,['7897'],1
e02f,"['6fa0', '6c91']",2
e033,['68b2'],1
e047,"['6dff', '6e14', '6ca0', '6c3d', '6f22']",5
e04d,['b891'],1
e053,['9ed4'],1
e055,['e167'],1
e05b,['e0df'],1
e05f,['e175'],1
e078,"['e175', 'e167']",2
e07c,"['e220', 'e0c4']",2
e080,['9956'],1
e084,"['e167', '9c8e']",2
e089,"['6e05', '6aa5', '6aba', '6be0', '6c8e', '6fac']",6
e0a0,"['e361', 'f165']",2
e0a1,"['e175', 'e161', 'e262', 'e253']",4
e0a5,['770e'],1
e0a7,['9ed4'],1
e0a9,['f33a'],1
e0aa,['e0df'],1
e0af,['0fd5'],1
e0b0,"['6f9a', '6e89', '6dcf', '6e4a']",4
e0b6,['1f49'],1
e0b8,"['9b77', 'aaab', '6096', 'fd27']",4
e0c6,"['f04f', 'e0c0']",2
e0c9,['f345'],1
e0cb,['0cf9'],1
e0cf,"['e167', '1f81', 'e23f', 'e0d9']",4
e0d8,"['23fb', '2459']",2
e0e7,['b884'],1
e0ee,['e122'],1
e0f3,"['1f84', 'e20f', 'e0be']",3
e0f5,"['6093', '6096']",2
e0fc,['6faf'],1
e0ff,"['e253', '9989']",2
e101,"['84f4', 'b7db']",2
e10b,"['6fd3', '6bc5', '6be9', '6be0', '6fca', '6bc2']",6
e10e,['01c8'],1
e116,['c4eb'],1
e118,"['6ae4', '6b20', '6af3']",3
e11b,['c4eb'],1
e11d,"['6b20', '6ab4', '6d60', '6ae4']",4
e11f,"['64ad', '6633']",2
e192,['f3e5'],1
3640,['215e'],1
37ab,['c2ec'],1
37ac,['c2ec'],1
37db,"['610b', '61e8', '60c9', 'f348', 'f584', '7e07']",6
380a,['791b'],1
3821,['1fec'],1
3840,"['6aba', '6b20', '6d60', '6ab4']",4
3845,"['6ad5', '6d3f', '6c94']",3
3848,"['6e9e', '6ab4', '6aa5', '6e0b', '6ae4', '6ad2', '6df0', '6f85', '6e35']",9
3849,['e0d2'],1
384e,"['6c79', '6c8e', '6aba', '6bf8', '6d33', '6acf', '6d8a', '6bad']",8
384f,['e0a2'],1
3853,"['e06c', 'e01d']",2
3857,['3349'],1
3859,['5150'],1
385d,['e096'],1
3863,['e07e'],1
3866,['b891'],1
386c,['e096'],1
3873,['69d8'],1
3876,['e096'],1
387a,['e054'],1
387b,"['703c', '704b']",2
387e,['508f'],1
3880,['e0e1'],1
3882,['e0e1'],1
3884,['e08d'],1
3886,['e081'],1
388d,"['6ae4', '6bf8', '6df6', '6b20', '6af3', '6b38']",6
388f,['e081'],1
3896,['e051'],1
3899,"['6aa5', '6ae1', '6f9a', '6eda']",4
389e,"['9b6c', '6e8c', '88cd']",3
38a1,['11af'],1
38bd,"['01a8', '01c8']",2
38d4,"['5983', '9915']",2
38d9,"['5965', '24c4', '5974']",3
38eb,"['98fa', '5998', '6ade']",3
38f1,['e485'],1
